Date,Open,High,Low,Close,Volume,Daily Change
2020-06-01,171.6,179.8,170.82,179.62,75426488,0.07556886227544912
2020-06-02,178.94,181.73,174.2,176.31,67827984,-0.018427792005344612
2020-06-03,177.62,179.59,176.02,176.59,39747344,0.0015881118484488699
2020-06-04,177.98,179.15,171.69,172.88,44438564,-0.021009117164052404
2020-06-05,175.57,177.3,173.24,177.13,39059584,0.024583526145303125
2020-06-08,183.8,190.0,181.83,189.98,70873632,0.07254558798622468
2020-06-09,188.0,190.89,184.79,188.13,56940768,-0.009737867143909895
2020-06-10,198.38,205.5,196.5,205.01,92817064,0.08972519002817192
2020-06-11,198.04,203.79,194.4,194.57,79582408,-0.05092434515389488
2020-06-12,196.0,197.6,182.52,187.06,83816872,-0.03859793390553523
2020-06-15,183.56,199.77,181.7,198.18,78485888,0.05944616700523908
2020-06-16,202.37,202.58,192.48,196.43,70255392,-0.008830356241800397
2020-06-17,197.54,201.0,196.51,198.36,49454000,0.009825383088122974
2020-06-18,200.6,203.84,198.89,200.79,48759680,0.012250453720508148
2020-06-19,202.56,203.19,198.27,200.18,43398744,-0.003037999900393329
2020-06-22,199.99,201.78,198.0,198.86,31811750,-0.0065940653411928896
2020-06-23,199.78,202.4,198.8,200.36,31826356,0.007542995071909919
2020-06-24,198.82,200.18,190.63,192.17,54797964,-0.04087642243960887
2020-06-25,190.85,197.2,187.43,197.2,46272744,0.026174741114638023
2020-06-26,198.96,199.0,190.97,191.95,44274540,-0.026622718052738303
2020-06-29,193.8,202.0,189.7,201.87,45132020,0.0516801250325607
2020-06-30,201.3,217.54,200.75,215.96,84592504,0.0697973943627086
2020-07-01,216.6,227.07,216.1,223.93,66634480,0.03690498240414897
2020-07-02,244.3,245.6,237.12,241.73,86250576,0.07948912606618141
2020-07-06,255.34,275.56,253.21,274.32,102849320,0.13481984031770988
2020-07-07,281.0,285.9,267.34,277.97,107448304,0.01330562846310901
