Date,Open,High,Low,Close,Volume,Daily Change
2019-10-31,5.63,5.68,5.31,5.44,4358572,-0.05061082024432806
2019-11-01,5.45,6.0,5.43,5.84,5210355,0.07352941176470584
2019-11-04,5.9,6.02,5.77,5.85,3670049,0.001712328767123239
2019-11-05,5.88,6.2,5.86,5.91,3374121,0.010256410256410442
2019-11-06,5.9,6.19,5.82,6.09,4128292,0.030456852791878042
2019-11-07,6.18,6.32,6.04,6.22,3129283,0.021346469622331776
2019-11-08,6.17,6.28,6.05,6.09,1968720,-0.020900321543408373
2019-11-11,6.05,6.09,5.77,6.02,3109457,-0.011494252873563315
2019-11-12,6.03,6.07,5.87,5.92,1834485,-0.01661129568106301
2019-11-13,5.91,5.97,5.81,5.94,1533919,0.0033783783783785104
2019-11-14,5.95,6.11,5.9,5.98,1708735,0.006734006734006703
2019-11-15,6.0,6.01,5.85,5.88,2166051,-0.016722408026755953
2019-11-18,5.85,5.85,5.61,5.62,2995894,-0.04421768707482987
2019-11-19,5.57,5.66,5.45,5.5,3360548,-0.02135231316725983
2019-11-20,5.54,5.54,5.36,5.46,2666697,-0.0072727272727273196
2019-11-21,5.46,5.58,5.35,5.5,2784021,0.0073260073260073
2019-11-22,5.59,5.85,5.5,5.66,3494050,0.029090909090909056
2019-11-25,5.67,6.06,5.63,6.03,2744888,0.06537102473498235
2019-11-26,6.03,6.26,6.01,6.1,2650689,0.011608623548921893
2019-11-27,6.1,6.39,6.02,6.35,3031154,0.040983606557376984
2019-11-29,6.33,6.39,6.24,6.34,1368983,-0.0015748031496062298
2019-12-02,6.35,6.46,6.09,6.17,2060626,-0.02681388012618291
2019-12-03,6.04,6.18,5.93,6.12,2216198,-0.008103727714748765
2019-12-04,6.17,6.49,6.12,6.43,2872485,0.05065359477124187
2019-12-05,6.32,6.52,6.24,6.4,4381413,-0.004665629860031051
2019-12-06,6.39,6.68,6.39,6.68,4757388,0.043749999999999956
2019-12-09,6.65,6.92,6.19,6.33,6351558,-0.05239520958083832
2019-12-10,6.29,6.54,6.12,6.51,9718849,0.02843601895734582
2019-12-11,5.25,5.81,5.18,5.53,19538910,-0.15053763440860213
2019-12-12,5.46,5.71,5.41,5.58,6387374,0.009041591320072317
2019-12-13,5.47,5.62,5.24,5.45,5439083,-0.023297491039426466
2019-12-16,5.39,5.59,5.39,5.5,4407206,0.00917431192660545
2019-12-17,5.5,6.08,5.49,6.06,4142334,0.10181818181818181
2019-12-18,6.06,6.27,5.93,6.16,5265606,0.01650165016501659
2019-12-19,6.21,6.24,6.03,6.06,4451979,-0.016233766233766267
2019-12-20,6.06,6.22,5.96,5.99,5484629,-0.011551155115511413
2019-12-23,6.05,6.07,5.54,5.61,6282908,-0.06343906510851416
2019-12-24,5.65,5.67,5.44,5.44,3395510,-0.030303030303030276
2019-12-26,5.47,5.51,5.25,5.4,4266153,-0.007352941176470562
2019-12-27,5.42,5.98,5.39,5.9,11041287,0.09259259259259256
2019-12-30,5.88,6.25,5.76,6.13,4482348,0.03898305084745757
2019-12-31,6.08,6.39,5.99,6.08,4322610,-0.00815660685154973
2020-01-02,6.14,6.47,6.07,6.31,4430750,0.03782894736842102
