Date,Open,High,Low,Close,Volume,Daily Change
2019-03-28,10.62,10.9,10.52,10.8,434275,0.017907634307257503
2019-03-29,10.95,11.31,10.8,11.02,525721,0.020370370370370372
2019-04-01,11.2,11.38,10.9,11.22,403066,0.01814882032667886
2019-04-02,11.26,13.44,11.2,12.24,1396446,0.09090909090909083
2019-04-03,12.22,12.5,11.6,11.89,756919,-0.028594771241830075
2019-04-04,12.11,12.11,11.6,11.62,370013,-0.02270815811606408
2019-04-05,12.0,12.2,11.8,11.8,562048,0.015490533562822817
2019-04-08,12.0,12.0,11.4,11.41,481656,-0.03305084745762721
2019-04-09,11.4,11.4,11.0,11.0,641872,-0.03593339176161259
2019-04-10,11.56,11.92,11.2,11.42,726119,0.038181818181818095
2019-04-11,11.42,11.6,11.2,11.35,308886,-0.0061295971978984065
2019-04-12,11.58,11.58,10.6,10.8,914292,-0.048458149779735615
2019-04-15,11.0,11.1,10.62,10.96,499629,0.014814814814814836
2019-04-16,11.0,11.1,10.71,10.96,456167,0.0
2019-04-17,10.8,10.96,10.4,10.61,605485,-0.03193430656934315
2019-04-18,10.4,10.77,10.4,10.43,443645,-0.016965127238454225
2019-04-22,10.5,11.0,10.3,10.57,512511,0.01342281879194629
2019-04-23,10.4,10.5,10.2,10.32,484699,-0.023651844843897818
2019-04-24,10.4,10.46,10.2,10.23,658651,-0.008720930232558155
2019-04-25,10.2,10.33,10.01,10.09,339837,-0.013685239491691203
2019-04-26,10.14,10.18,9.78,9.81,595883,-0.027750247770069292
2019-04-29,9.8,10.58,9.8,10.54,586592,0.07441386340468892
2019-04-30,10.62,10.79,10.48,10.63,300285,0.008538899430740265
2019-05-01,10.6,10.76,10.2,10.29,263275,-0.03198494825964271
2019-05-02,10.4,10.58,10.2,10.54,294197,0.024295432458697697
2019-05-03,10.19,10.2,9.4,9.46,1236715,-0.1024667931688803
2019-05-06,9.5,9.92,9.2,9.23,529869,-0.024312896405919715
2019-05-07,9.1,9.3,7.2,8.07,900759,-0.12567713976164685
2019-05-08,8.07,8.38,8.0,8.02,464638,-0.00619578686493194
2019-05-09,7.6,7.64,6.8,7.19,965087,-0.10349127182044882
2019-05-10,6.4,7.63,5.83,6.57,1780355,-0.08623087621696801
2019-05-13,6.39,6.39,5.72,5.76,1207373,-0.12328767123287676
2019-05-14,5.83,7.9,5.79,7.13,6245854,0.23784722222222232
2019-05-15,7.07,7.14,6.55,6.69,2158024,-0.061711079943898905
2019-05-16,6.64,6.81,6.2,6.43,2418982,-0.038863976083707175
2019-05-17,6.29,6.57,5.82,5.9,2036409,-0.08242612752721612
2019-05-20,5.9,6.45,5.9,6.04,1332201,0.023728813559321882
2019-05-21,6.09,6.28,5.91,6.25,644429,0.0347682119205297
2019-05-22,6.19,6.29,6.04,6.05,288627,-0.03200000000000003
2019-05-23,6.17,6.17,5.9,6.12,705923,0.011570247933884392
2019-05-24,6.14,6.16,5.92,6.12,574774,0.0
2019-05-28,6.13,6.16,5.87,5.9,404853,-0.03594771241830064
2019-05-29,5.86,5.96,5.75,5.79,353494,-0.01864406779661021
2019-05-30,5.82,5.99,5.66,5.73,465304,-0.01036269430051806
2019-05-31,5.61,5.75,5.45,5.68,511860,-0.008726003490401535
2019-06-03,5.66,6.15,5.62,5.98,680870,0.052816901408450745
2019-06-04,6.15,6.42,6.0,6.31,580839,0.05518394648829417
2019-06-05,6.38,6.39,6.08,6.12,378869,-0.030110935023771712
2019-06-06,6.12,6.2,5.9,5.92,448701,-0.0326797385620915
2019-06-07,5.97,6.19,5.88,6.12,361599,0.03378378378378377
2019-06-10,5.81,5.95,5.34,5.37,1355472,-0.12254901960784315
2019-06-11,5.41,5.45,5.08,5.1,776074,-0.05027932960893866
2019-06-12,5.04,5.06,4.64,4.93,988499,-0.033333333333333326
2019-06-13,4.88,5.28,4.88,5.2,635052,0.05476673427991896
2019-06-14,5.09,5.25,4.92,4.98,637320,-0.04230769230769227
2019-06-17,4.99,5.25,4.93,5.1,351151,0.02409638554216853
2019-06-18,5.12,5.2,4.99,5.1,468462,0.0
2019-06-19,5.08,5.2,5.02,5.14,389809,0.007843137254901933
2019-06-20,5.18,5.48,5.14,5.35,530508,0.040856031128404746
2019-06-21,5.31,5.67,5.16,5.63,479141,0.0523364485981308
2019-06-24,5.61,5.69,5.32,5.41,365179,-0.039076376554174064
2019-06-25,5.41,5.78,5.35,5.62,526819,0.038817005545286554
2019-06-26,5.59,5.69,5.4,5.54,509713,-0.014234875444839923
2019-06-27,6.07,7.15,6.0,6.16,2489555,0.11191335740072206
2019-06-28,6.26,6.3,5.66,5.86,1373760,-0.04870129870129869
2019-07-01,6.0,6.02,5.62,5.68,1033700,-0.03071672354948818
2019-07-02,5.65,5.8,5.55,5.67,838835,-0.0017605633802816323
2019-07-03,5.67,5.67,5.05,5.08,810497,-0.10405643738977066
2019-07-05,5.19,5.21,5.03,5.13,501983,0.009842519685039353
2019-07-08,5.06,5.13,4.86,4.97,539138,-0.031189083820662766
2019-07-09,4.94,5.15,4.84,5.12,505330,0.030181086519114775
2019-07-10,5.12,5.21,4.98,5.13,538441,0.001953125
2019-07-11,5.13,5.13,4.96,5.02,412363,-0.021442495126705707
2019-07-12,4.98,5.09,4.89,4.9,432365,-0.02390438247011939
2019-07-15,4.9,4.95,4.65,4.72,831875,-0.03673469387755113
2019-07-16,4.67,4.73,4.38,4.65,821360,-0.01483050847457612
2019-07-17,4.66,4.71,4.53,4.54,440200,-0.023655913978494647
2019-07-18,4.5,4.7,4.46,4.64,455781,0.022026431718061623
2019-07-19,4.7,4.7,4.5,4.61,411422,-0.006465517241379226
2019-07-22,4.56,4.65,4.52,4.6,375108,-0.002169197396963307
2019-07-23,4.56,4.75,4.5,4.53,515727,-0.015217391304347738
2019-07-24,4.5,4.64,4.46,4.63,237442,0.02207505518763786
2019-07-25,4.65,4.65,4.38,4.38,425177,-0.05399568034557234
2019-07-26,4.34,4.43,4.24,4.25,532711,-0.029680365296803624
2019-07-29,4.22,4.23,4.07,4.16,501529,-0.02117647058823524
2019-07-30,4.08,4.43,4.07,4.35,501580,0.04567307692307687
2019-07-31,4.37,4.47,4.25,4.31,376565,-0.00919540229885063
2019-08-01,4.28,4.6,4.26,4.54,614819,0.05336426914153147
2019-08-02,4.56,4.56,4.27,4.34,375903,-0.04405286343612336
2019-08-05,4.35,4.39,4.19,4.35,350857,0.0023041474654377225
2019-08-06,4.41,4.76,4.25,4.76,533547,0.09425287356321843
2019-08-07,4.7,4.72,4.55,4.62,331926,-0.02941176470588225
2019-08-08,4.55,4.58,4.2,4.37,714587,-0.05411255411255411
2019-08-09,4.4,4.4,4.07,4.15,571099,-0.05034324942791757
2019-08-12,4.14,4.27,4.02,4.02,382107,-0.03132530120481947
2019-08-13,4.05,4.4,4.01,4.3,620152,0.06965174129353247
2019-08-14,4.47,6.5,4.25,6.04,6813618,0.4046511627906977
2019-08-15,5.95,6.89,5.54,6.62,3309921,0.0960264900662251
2019-08-16,6.78,8.24,6.7,7.84,5612102,0.18429003021148027
2019-08-19,8.1,8.45,7.0,7.29,3698172,-0.07015306122448972
2019-08-20,7.02,7.05,6.43,6.67,1569255,-0.08504801097393688
2019-08-21,6.75,6.99,6.53,6.83,948577,0.02398800599700146
2019-08-22,6.85,6.95,6.46,6.63,685183,-0.029282576866764276
2019-08-23,6.53,6.65,6.05,6.24,633239,-0.05882352941176461
2019-08-26,6.27,6.45,6.1,6.31,504613,0.011217948717948678
2019-08-27,6.33,6.33,6.17,6.3,508611,-0.0015847860538826808
2019-08-28,6.23,6.39,6.17,6.22,467638,-0.012698412698412764
2019-08-29,6.25,6.32,6.08,6.2,378756,-0.003215434083601254
2019-08-30,6.21,6.21,5.9,5.97,423960,-0.03709677419354851
2019-09-03,5.92,5.94,5.68,5.73,535401,-0.04020100502512547
2019-09-04,5.84,5.84,5.51,5.54,576007,-0.03315881326352532
2019-09-05,5.51,5.6,5.27,5.3,764107,-0.04332129963898923
2019-09-06,5.31,5.73,5.23,5.5,766125,0.037735849056603765
2019-09-09,5.51,5.63,5.35,5.44,540217,-0.010909090909090868
2019-09-10,5.32,5.49,5.26,5.38,584104,-0.011029411764705954
2019-09-11,5.3,5.8,5.3,5.74,931137,0.06691449814126393
2019-09-12,5.77,5.8,5.55,5.71,256573,-0.005226480836237002
2019-09-13,5.62,6.47,5.61,6.32,1237695,0.10683012259194391
2019-09-16,6.36,7.7,6.32,7.57,1827996,0.19778481012658222
2019-09-17,7.64,7.65,6.7,6.75,1212308,-0.10832232496697491
2019-09-18,6.87,6.9,6.65,6.74,642239,-0.001481481481481417
2019-09-19,6.63,7.14,6.63,6.75,584658,0.0014836795252224366
2019-09-20,6.8,6.85,6.43,6.55,535034,-0.029629629629629672
2019-09-23,6.56,6.63,6.2,6.34,487755,-0.032061068702290085
2019-09-24,6.35,6.47,6.1,6.34,602461,0.0
2019-09-25,6.36,6.62,6.2,6.29,607858,-0.007886435331230235
2019-09-26,6.22,6.33,5.83,5.95,504829,-0.05405405405405406
2019-09-27,5.89,6.07,5.5,5.64,639396,-0.05210084033613449
2019-09-30,5.63,5.67,5.0,5.02,1082210,-0.10992907801418439
2019-10-01,4.98,5.15,4.9,5.01,384471,-0.0019920318725099584
2019-10-02,4.95,5.18,4.77,5.11,933611,0.019960079840319445
2019-10-03,5.15,5.2,4.95,5.05,432684,-0.011741682974559797
2019-10-04,5.02,5.05,4.83,5.0,368010,-0.00990099009900991
2019-10-07,5.01,5.02,4.86,5.01,372763,0.0020000000000000018
2019-10-08,4.97,4.97,4.7,4.74,357997,-0.053892215568862145
2019-10-09,4.75,4.83,4.39,4.5,833173,-0.05063291139240511
2019-10-10,4.46,4.56,4.41,4.48,217788,-0.004444444444444362
2019-10-11,4.54,4.62,4.47,4.56,360429,0.01785714285714257
2019-10-14,4.55,4.88,4.55,4.69,371447,0.028508771929824706
2019-10-15,4.87,4.88,4.75,4.83,511954,0.02985074626865658
2019-10-16,4.8,4.83,4.71,4.74,723516,-0.01863354037267073
2019-10-17,4.78,4.79,4.55,4.63,425453,-0.02320675105485237
2019-10-18,4.58,4.63,4.38,4.49,551305,-0.030237580993520474
2019-10-21,4.47,4.56,4.36,4.41,342253,-0.017817371937639215
2019-10-22,4.42,4.52,4.26,4.34,396102,-0.015873015873015928
2019-10-23,4.39,4.44,4.17,4.3,357235,-0.009216589861751112
2019-10-24,4.31,4.4,4.22,4.27,266484,-0.006976744186046546
2019-10-25,4.27,4.5,4.27,4.47,381727,0.04683840749414525
2019-10-28,4.5,4.76,4.4,4.64,911286,0.03803131991051445
2019-10-29,4.64,4.71,4.4,4.5,577967,-0.030172413793103425
2019-10-30,4.52,4.57,4.3,4.42,417573,-0.01777777777777778
2019-10-31,4.36,4.36,4.1,4.17,752276,-0.0565610859728507
2019-11-01,4.17,4.38,4.15,4.31,380018,0.033573141486810565
2019-11-04,4.46,4.71,4.4,4.62,1053775,0.07192575406032486
2019-11-05,4.65,4.71,4.43,4.46,896590,-0.03463203463203468
2019-11-06,4.45,4.56,4.4,4.42,407333,-0.008968609865470878
2019-11-07,4.44,4.58,4.32,4.5,432612,0.018099547511312153
2019-11-08,4.64,4.85,4.35,4.59,858205,0.020000000000000018
2019-11-11,4.63,4.63,4.26,4.35,634868,-0.05228758169934644
2019-11-12,4.31,4.33,4.1,4.14,785678,-0.0482758620689655
2019-11-13,4.2,4.2,4.02,4.19,703500,0.012077294685990614
2019-11-14,4.19,4.35,4.09,4.22,447230,0.007159904534606021
2019-11-15,4.26,4.26,4.03,4.11,665111,-0.026066350710900354
2019-11-18,4.1,4.11,3.8,3.83,1004537,-0.06812652068126523
2019-11-19,3.87,3.95,3.7,3.75,700957,-0.02088772845953002
2019-11-20,3.78,3.81,3.69,3.69,480851,-0.016000000000000014
2019-11-21,3.7,3.9,3.54,3.81,512402,0.03252032520325199
2019-11-22,3.81,3.84,3.71,3.76,342610,-0.013123359580052618
2019-11-25,3.82,3.87,3.74,3.78,582159,0.005319148936170137
2019-11-26,3.83,3.83,3.7,3.75,870612,-0.007936507936507908
2019-11-27,4.0,4.15,3.88,3.94,1674492,0.05066666666666664
2019-11-29,4.06,5.0,4.06,4.85,3692730,0.2309644670050761
2019-12-02,5.14,5.64,4.95,5.22,4553664,0.07628865979381438
2019-12-03,5.12,5.12,4.65,4.77,2272735,-0.0862068965517242
2019-12-04,4.81,4.89,4.5,4.88,1113425,0.023060796645702375
2019-12-05,4.92,4.94,4.51,4.55,1287967,-0.06762295081967218
2019-12-06,4.62,4.63,4.33,4.35,1326653,-0.04395604395604402
2019-12-09,4.35,4.47,4.16,4.16,1080409,-0.04367816091954013
2019-12-10,4.17,4.25,4.07,4.17,1294596,0.0024038461538460343
2019-12-11,4.14,4.29,4.06,4.09,838055,-0.01918465227817745
2019-12-12,4.13,4.14,3.92,3.98,1097954,-0.02689486552567233
2019-12-13,4.05,4.09,3.94,4.03,1365721,0.012562814070351758
2019-12-16,4.02,4.04,3.91,4.0,1089192,-0.007444168734491385
2019-12-17,3.95,4.02,3.95,3.99,884174,-0.0024999999999999467
2019-12-18,4.0,4.01,3.91,3.95,524436,-0.010025062656641603
2019-12-19,3.98,4.04,3.85,4.01,950601,0.015189873417721378
2019-12-20,4.08,4.08,3.93,4.01,1391954,0.0
2019-12-23,4.04,4.09,3.94,4.0,1069982,-0.0024937655860348684
2019-12-24,4.0,4.03,3.96,4.0,603089,0.0
2019-12-26,3.99,4.03,3.87,4.0,1202111,0.0
2019-12-27,4.0,4.01,3.95,3.99,774920,-0.0024999999999999467
2019-12-30,3.98,4.02,3.96,4.0,734919,0.0025062656641603454
2019-12-31,3.98,4.01,3.94,3.98,1330198,-0.0050000000000000044
2020-01-02,3.99,4.57,3.86,4.49,6127114,0.1281407035175881
2020-01-03,4.47,4.6,4.21,4.44,1709045,-0.011135857461024412
2020-01-06,4.41,4.72,4.36,4.58,2112230,0.03153153153153143
2020-01-07,4.6,4.66,4.53,4.57,1043423,-0.0021834061135370675
2020-01-08,4.56,4.6,4.26,4.28,1790614,-0.06345733041575496
2020-01-09,4.25,4.26,3.94,4.01,2096899,-0.0630841121495328
2020-01-10,4.0,4.05,3.91,3.93,1687180,-0.01995012468827917
2020-01-13,3.97,4.0,3.65,3.95,1771386,0.0050890585241729624
2020-01-14,3.91,4.05,3.77,3.99,925232,0.010126582278481067
2020-01-15,4.47,4.6,4.26,4.38,5106990,0.09774436090225547
2020-01-16,4.5,4.85,4.49,4.78,4380156,0.091324200913242
2020-01-17,4.88,5.81,4.76,5.74,9559872,0.2008368200836821
2020-01-21,9.15,9.99,7.32,9.82,55305240,0.7108013937282229
2020-01-22,8.38,8.5,6.8,7.09,16921190,-0.27800407331975563
2020-01-23,7.88,8.14,7.24,7.66,16709381,0.08039492242595214
2020-01-24,7.99,8.12,7.51,7.8,10553554,0.018276762402088753
2020-01-27,9.22,9.32,8.31,8.5,16742097,0.08974358974358987
2020-01-28,8.01,8.17,7.01,7.17,8664339,-0.15647058823529414
2020-01-29,7.22,7.34,6.26,6.84,5600580,-0.046025104602510525
2020-01-30,7.03,7.1,6.73,7.0,3738759,0.023391812865497075
2020-01-31,7.21,7.79,6.79,7.62,6765938,0.08857142857142852
2020-02-03,7.26,7.43,6.75,6.81,4206771,-0.10629921259842523
2020-02-04,6.63,7.07,6.55,7.01,4168339,0.029368575624082238
2020-02-05,6.9,7.01,6.59,6.97,2158461,-0.005706134094151216
2020-02-06,6.89,6.98,6.71,6.84,1457623,-0.0186513629842181
2020-02-07,6.76,6.89,6.26,6.31,2607215,-0.07748538011695916
2020-02-10,6.43,7.39,6.43,7.02,6183559,0.11251980982567344
2020-02-11,6.93,7.35,6.7,7.21,2428997,0.027065527065527117
